year,season,Date,n_windows,p_cells_w_windows,decision,NOPS_PL,county,n_spatial_cells,bd_sens_min,sens_5percent,sens_10percent,sens_20percent,sens_25percent
2018,spring,2018-03-18,215,0.258724428399519,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-19,240,0.288808664259928,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-20,62,0.0746089049338147,B,1,Sonoma,831,1,1,0,0,0
2018,spring,2018-03-21,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,spring,2018-03-22,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,spring,2018-03-23,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,spring,2018-03-24,2,0.00240673886883273,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-03-25,78,0.0938628158844765,B,1,Sonoma,831,1,1,0,0,0
2018,spring,2018-03-26,186,0.223826714801444,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-03-27,476,0.57280385078219,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-28,584,0.702767749699158,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-29,540,0.649819494584838,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-30,690,0.830324909747293,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-03-31,621,0.747292418772563,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-01,392,0.471720818291215,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-02,258,0.310469314079422,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-03,645,0.776173285198556,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-04,527,0.634175691937425,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-05,217,0.261131167268351,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-06,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,spring,2018-04-07,10,0.0120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-08,502,0.604091456077016,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-09,697,0.838748495788207,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-10,177,0.212996389891697,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-04-11,6,0.0072202166064982,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-12,18,0.0216606498194946,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-13,460,0.553549939831528,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-14,532,0.640192539109507,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-15,25,0.0300842358604091,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-16,1,0.00120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-17,203,0.244283995186522,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-04-18,263,0.316486161251504,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-19,282,0.339350180505415,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-20,519,0.624548736462094,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-21,356,0.428399518652226,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-22,631,0.759326113116727,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-23,648,0.779783393501805,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-24,212,0.25511432009627,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-25,269,0.323706377858002,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-04-26,133,0.160048134777377,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-04-27,103,0.123947051744886,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-04-28,27,0.0324909747292419,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-04-29,55,0.0661853188929001,B,1,Sonoma,831,1,1,0,0,0
2018,spring,2018-04-30,175,0.210589651022864,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-01,324,0.389891696750903,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-02,337,0.405535499398315,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-03,218,0.262334536702768,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-04,555,0.667870036101083,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-05,500,0.601684717208183,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-06,317,0.381468110709988,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-07,450,0.541516245487365,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-08,446,0.536702767749699,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-09,154,0.18531889290012,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-10,195,0.234657039711191,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-11,222,0.267148014440433,NB,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-12,173,0.208182912154031,NB,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-13,35,0.0421179302045728,NB,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-05-14,36,0.0433212996389892,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-05-15,118,0.141997593261131,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-16,96,0.115523465703971,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-17,180,0.216606498194946,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-18,120,0.144404332129964,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-19,176,0.21179302045728,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-20,140,0.168471720818291,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-21,137,0.164861612515042,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-22,206,0.247894103489771,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-23,8,0.00962695547533093,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-05-24,39,0.0469314079422383,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-05-25,17,0.0204572803850782,B,1,Sonoma,831,1,0,0,0,0
2018,spring,2018-05-26,154,0.18531889290012,B,1,Sonoma,831,1,1,1,0,0
2018,spring,2018-05-27,439,0.528279181708785,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-28,506,0.608904933814681,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-29,490,0.589651022864019,B,1,Sonoma,831,1,1,1,1,1
2018,spring,2018-05-30,185,0.222623345367028,B,1,Sonoma,831,1,1,1,1,0
2018,spring,2018-05-31,161,0.193742478941035,B,1,Sonoma,831,1,1,1,0,0
2018,summer,2018-06-01,293,0.352587244283995,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-02,534,0.642599277978339,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-03,514,0.618531889290012,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-04,233,0.280385078219013,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-05,230,0.276774969915764,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-06,289,0.34777376654633,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-07,271,0.326113116726835,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-08,237,0.285198555956679,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-09,15,0.0180505415162455,B,1,Sonoma,831,1,0,0,0,0
2018,summer,2018-06-10,53,0.0637785800240674,B,1,Sonoma,831,1,1,0,0,0
2018,summer,2018-06-11,170,0.204572803850782,B,1,Sonoma,831,1,1,1,1,0
2018,summer,2018-06-12,443,0.53309265944645,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-13,360,0.433212996389892,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-14,317,0.381468110709988,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-15,699,0.84115523465704,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-16,449,0.540312876052948,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-17,243,0.292418772563177,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-18,269,0.323706377858002,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-19,454,0.54632972322503,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-20,357,0.429602888086643,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-21,334,0.401925391095066,B,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-22,437,0.525872442839952,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-23,306,0.368231046931408,NB,1,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-24,287,0.345367027677497,NB,2,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-25,387,0.465703971119134,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-26,511,0.614921780986763,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-27,562,0.676293622141998,B,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-28,244,0.293622141997593,B,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-29,302,0.363417569193742,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-06-30,326,0.392298435619735,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-01,201,0.24187725631769,NB,3,Sonoma,831,1,1,1,1,0
2018,summer,2018-07-02,455,0.547533092659447,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-03,623,0.749699157641396,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-04,296,0.356197352587244,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-05,477,0.574007220216607,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-06,633,0.76173285198556,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-07,479,0.576413959085439,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-08,260,0.312876052948255,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-09,274,0.329723225030084,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-10,163,0.196149217809868,B,3,Sonoma,831,1,1,1,0,0
2018,summer,2018-07-11,352,0.423586040914561,B,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-12,586,0.70517448856799,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-13,531,0.63898916967509,B,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-14,485,0.583634175691937,B,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-15,458,0.551143200962696,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-16,431,0.518652226233454,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-17,461,0.554753309265945,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-18,463,0.557160048134777,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-19,440,0.529482551143201,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-20,589,0.70878459687124,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-21,508,0.611311672683514,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-22,460,0.553549939831528,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-23,491,0.590854392298436,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-24,442,0.531889290012034,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-25,323,0.388688327316486,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-26,270,0.324909747292419,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-27,295,0.354993983152828,NB,3,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-28,385,0.463297232250301,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-29,386,0.464500601684717,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-30,369,0.444043321299639,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-07-31,355,0.42719614921781,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-01,392,0.471720818291215,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-02,246,0.296028880866426,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-03,333,0.40072202166065,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-04,243,0.292418772563177,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-05,178,0.214199759326113,NB,4,Sonoma,831,1,1,1,1,0
2018,summer,2018-08-06,320,0.385078219013237,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-07,207,0.249097472924188,NB,4,Sonoma,831,1,1,1,1,0
2018,summer,2018-08-08,401,0.482551143200963,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-09,497,0.598074608904934,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-10,383,0.460890493381468,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-11,293,0.352587244283995,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-12,294,0.353790613718412,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-13,446,0.536702767749699,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-14,328,0.394705174488568,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-15,333,0.40072202166065,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-16,413,0.496991576413959,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-17,483,0.581227436823105,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-18,478,0.575210589651023,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-19,428,0.515042117930205,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-20,441,0.530685920577617,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-21,191,0.229843561973526,NB,4,Sonoma,831,1,1,1,1,0
2018,summer,2018-08-22,356,0.428399518652226,B,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-23,153,0.184115523465704,NB,4,Sonoma,831,1,1,1,0,0
2018,summer,2018-08-24,287,0.345367027677497,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-25,480,0.577617328519856,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-26,464,0.558363417569194,NB,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-27,427,0.513838748495788,B,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-28,126,0.151624548736462,B,4,Sonoma,831,1,1,1,0,0
2018,summer,2018-08-29,448,0.539109506618532,B,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-30,461,0.554753309265945,B,4,Sonoma,831,1,1,1,1,1
2018,summer,2018-08-31,294,0.353790613718412,B,4,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-01,320,0.385078219013237,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-02,643,0.773766546329723,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-03,214,0.257521058965102,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-04,0,0,NB,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-05,0,0,NB,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-06,98,0.117930204572804,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-01-07,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-08,0,0,NB,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-09,1,0.00120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-01-10,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-11,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-12,176,0.21179302045728,B,1,Sonoma,831,1,1,1,1,0
2018,winter,2018-01-13,327,0.393501805054152,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-14,70,0.0842358604091456,NB,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-01-15,24,0.0288808664259928,NB,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-01-16,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-17,0,0,NB,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-18,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-19,57,0.0685920577617329,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-01-20,201,0.24187725631769,B,1,Sonoma,831,1,1,1,1,0
2018,winter,2018-01-21,1,0.00120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-01-22,49,0.0589651022864019,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-01-23,75,0.0902527075812274,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-01-24,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-25,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-01-26,12,0.0144404332129964,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-01-27,226,0.271961492178099,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-28,462,0.555956678700361,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-29,326,0.392298435619735,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-30,652,0.784596871239471,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-01-31,554,0.666666666666667,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-01,758,0.912154031287605,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-02,644,0.77496991576414,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-03,557,0.670276774969916,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-04,624,0.750902527075812,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-05,664,0.799037304452467,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-06,458,0.551143200962696,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-07,219,0.263537906137184,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-08,681,0.819494584837545,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-09,666,0.8014440433213,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-10,372,0.447653429602888,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-11,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-12,79,0.0950661853188929,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-02-13,74,0.0890493381468111,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-02-14,134,0.161251504211793,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-02-15,139,0.167268351383875,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-02-16,321,0.386281588447653,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-17,535,0.643802647412756,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-02-18,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-19,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-20,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-21,97,0.116726835138387,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-02-22,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-23,51,0.0613718411552347,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-02-24,2,0.00240673886883273,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-02-25,14,0.0168471720818291,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-02-26,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-02-27,60,0.072202166064982,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-02-28,1,0.00120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-01,4,0.00481347773766546,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-02,288,0.346570397111913,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-03,95,0.114320096269555,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-12-04,272,0.327316486161252,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-05,20,0.0240673886883273,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-06,564,0.67870036101083,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-07,568,0.683513838748496,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-08,435,0.523465703971119,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-09,1,0.00120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-10,8,0.00962695547533093,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-11,363,0.436823104693141,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-12,379,0.456077015643803,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-13,331,0.398315282791817,NB,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-14,13,0.0156438026474128,NB,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-15,0,0,NB,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-16,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-17,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-18,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-19,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-20,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-21,116,0.139590854392298,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-12-22,52,0.062575210589651,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-12-23,10,0.0120336943441637,B,1,Sonoma,831,1,0,0,0,0
2018,winter,2018-12-24,0,0,B,1,Sonoma,831,0,0,0,0,0
2018,winter,2018-12-25,150,0.180505415162455,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-12-26,182,0.219013237063779,NB,1,Sonoma,831,1,1,1,1,0
2018,winter,2018-12-27,112,0.134777376654633,B,1,Sonoma,831,1,1,1,0,0
2018,winter,2018-12-28,295,0.354993983152828,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-29,465,0.55956678700361,B,1,Sonoma,831,1,1,1,1,1
2018,winter,2018-12-30,57,0.0685920577617329,B,1,Sonoma,831,1,1,0,0,0
2018,winter,2018-12-31,32,0.0385078219013237,B,1,Sonoma,831,1,0,0,0,0
2019,fall,2019-09-01,281,0.338146811070999,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-02,402,0.483754512635379,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-03,390,0.469314079422383,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-04,540,0.649819494584838,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-05,465,0.55956678700361,B,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-06,480,0.577617328519856,B,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-07,150,0.180505415162455,B,3,Sonoma,831,1,1,1,0,0
2019,fall,2019-09-08,56,0.0673886883273165,B,3,Sonoma,831,1,1,0,0,0
2019,fall,2019-09-09,46,0.0553549939831528,B,3,Sonoma,831,1,1,0,0,0
2019,fall,2019-09-10,46,0.0553549939831528,B,3,Sonoma,831,1,1,0,0,0
2019,fall,2019-09-11,241,0.290012033694344,B,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-12,640,0.770156438026474,NB,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-13,476,0.57280385078219,NB,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-14,178,0.214199759326113,NB,3,Sonoma,831,1,1,1,1,0
2019,fall,2019-09-15,128,0.154031287605295,B,3,Sonoma,831,1,1,1,0,0
2019,fall,2019-09-16,48,0.0577617328519856,B,3,Sonoma,831,1,1,0,0,0
2019,fall,2019-09-17,319,0.383874849578821,B,3,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-18,66,0.0794223826714802,B,3,Sonoma,831,1,1,0,0,0
2019,fall,2019-09-19,358,0.430806257521059,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-20,534,0.642599277978339,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-21,446,0.536702767749699,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-22,387,0.465703971119134,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-23,190,0.22864019253911,B,2,Sonoma,831,1,1,1,1,0
2019,fall,2019-09-24,381,0.458483754512635,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-25,148,0.178098676293622,NB,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-09-26,324,0.389891696750903,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-09-27,139,0.167268351383875,B,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-09-28,9,0.0108303249097473,B,2,Sonoma,831,1,0,0,0,0
2019,fall,2019-09-29,1,0.00120336943441637,B,2,Sonoma,831,1,0,0,0,0
2019,fall,2019-09-30,91,0.109506618531889,B,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-10-01,297,0.357400722021661,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-02,401,0.482551143200963,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-03,149,0.179302045728039,B,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-10-04,143,0.17208182912154,B,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-10-05,350,0.421179302045728,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-06,366,0.44043321299639,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-07,261,0.314079422382672,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-08,276,0.332129963898917,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-09,288,0.346570397111913,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-10,19,0.022864019253911,NB,2,Sonoma,831,1,0,0,0,0
2019,fall,2019-10-11,29,0.0348977135980746,NB,2,Sonoma,831,1,0,0,0,0
2019,fall,2019-10-12,87,0.104693140794224,NB,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-10-13,167,0.200962695547533,NB,2,Sonoma,831,1,1,1,1,0
2019,fall,2019-10-14,256,0.30806257521059,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-15,518,0.623345367027678,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-16,491,0.590854392298436,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-17,56,0.0673886883273165,B,2,Sonoma,831,1,1,0,0,0
2019,fall,2019-10-18,145,0.174488567990373,B,2,Sonoma,831,1,1,1,0,0
2019,fall,2019-10-19,42,0.0505415162454874,B,2,Sonoma,831,1,1,0,0,0
2019,fall,2019-10-20,360,0.433212996389892,B,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-21,404,0.486161251504212,NB,2,Sonoma,831,1,1,1,1,1
2019,fall,2019-10-22,459,0.552346570397112,NB,2,Sonoma,831,1,1,1,1,1
